input_body_mean,input_body_sd,true_vac_rad,sliced_vac_rad,true_bodies,sliced_bodies,cl
16,4,1034.7380192548283,981.6831332392617,20.0,10.0,glpk
16,4,1453.1427954933965,1405.0758456155222,8.0,0.0,glpk
16,4,1134.9022467805416,568.8664212137306,18.0,4.0,glpk
16,4,1503.7480905997477,1466.4914712046875,15.0,1.0,glpk
16,4,918.3202754845212,907.0543340906888,16.0,4.0,glpk
16,4,1268.3314283377279,991.672909272404,13.0,9.0,glpk
16,4,1261.069545836778,950.1075121951696,14.0,0.0,glpk
16,4,1009.3801912581332,638.0336923603658,20.0,0.0,glpk
16,4,975.5750239459156,600.2738462497008,12.0,8.0,glpk
16,4,850.1014204938673,428.6772641789826,21.0,0.0,glpk
16,4,1149.3768226004745,874.8870996782588,16.0,0.0,glpk
16,4,1362.78971237735,1357.795113681833,19.0,0.0,glpk
16,4,1189.4918243611935,1042.0378022118043,24.0,0.0,glpk
16,4,1225.654903497023,609.1253123941276,16.0,2.0,glpk
16,4,1294.1245987694494,683.5396508658688,13.0,0.0,glpk
16,4,936.37716681024,934.3058389234776,16.0,7.0,glpk
16,4,811.1963291045952,357.8145501132148,17.0,0.0,glpk
16,4,742.3613531331938,328.4885077597362,19.0,0.0,glpk
16,4,1137.186745281437,542.0435861658088,20.0,3.0,glpk
16,4,1184.507731506534,827.2276190322312,10.0,0.0,glpk
16,4,1126.4385941066976,1116.293763384912,20.0,4.0,glpk
16,4,840.0340188792798,802.0576567254434,11.0,0.0,glpk
16,4,1099.1293511866054,1097.8566409931723,13.0,0.0,glpk
16,4,922.170945223688,901.2433066304393,18.0,1.0,glpk
16,4,1334.2789992953153,1300.0263644737652,26.0,5.0,glpk
16,4,967.634148178793,956.5519220033183,19.0,1.0,glpk
16,4,1263.3683261948993,1260.6202690518658,15.0,0.0,glpk
16,4,1661.2213011239085,322.26434809793165,15.0,0.0,glpk
16,4,1387.7733251977832,1155.185817483454,21.0,0.0,glpk
16,4,1021.684776945398,899.3282353742468,12.0,0.0,glpk
16,4,1472.314315412706,959.0291271160696,17.0,7.0,glpk
16,4,806.3641597042836,763.3519194965745,17.0,0.0,glpk
16,4,627.2482934675743,361.0974876725762,25.0,5.0,glpk
16,4,1253.0240081458294,315.54373543998656,17.0,3.0,glpk
16,4,923.5503247841541,922.4995416447783,13.0,1.0,glpk
16,4,975.1460999734863,808.3182397451093,15.0,0.0,glpk
16,4,1323.2699832029664,1137.1424503331175,11.0,5.0,glpk
16,4,1303.8139634455206,1115.576883182744,13.0,0.0,glpk
16,4,1080.3188576979055,563.4066380938037,15.0,0.0,glpk
16,4,1721.917759951134,1713.8716733512424,25.0,0.0,glpk
16,4,1652.8175184654135,1242.4407264882796,20.0,12.0,glpk
16,4,900.538774994361,862.1448563128732,16.0,0.0,glpk
16,4,942.178114879399,630.5562931448463,15.0,0.0,glpk
16,4,930.0776166824822,908.3080551244713,13.0,1.0,glpk
16,4,940.9239124933046,851.6993237788374,17.0,10.0,glpk
16,4,914.8269890135623,746.0132306291177,16.0,8.0,glpk
16,4,1381.526610351357,1143.3218379742275,22.0,10.0,glpk
16,4,1616.3161138723583,1248.8395307971718,16.0,10.0,glpk
16,4,1034.6708614619276,1021.7977459295937,17.0,6.0,glpk
16,4,1032.2221567720462,423.4755153609105,15.0,1.0,glpk
16,4,688.081188320338,682.6645216871739,23.0,12.0,glpk
16,4,1105.8443341626917,1000.9856564931019,15.0,0.0,glpk
16,4,1281.6791169681746,786.1486833519141,14.0,0.0,glpk
16,4,812.2647767030728,800.4559004641244,10.0,0.0,glpk
16,4,1026.9899378358023,817.4114348417918,10.0,3.0,glpk
16,4,972.3729315256676,914.9762262766558,14.0,0.0,glpk
16,4,1092.9601004852557,867.3145149134014,19.0,0.0,glpk
16,4,1336.6111811784854,1326.8390934985562,19.0,0.0,glpk
16,4,757.5093156612718,494.96204606419707,14.0,0.0,glpk
16,4,1448.4136876066598,1203.2730756349918,25.0,0.0,glpk
16,4,1763.7537148324602,1590.432469090139,17.0,0.0,glpk
16,4,939.2207170046267,809.9651310274005,17.0,2.0,glpk
16,4,1003.1856356963466,865.6953516602499,21.0,13.0,glpk
16,4,975.2072988031767,894.5471264455548,15.0,0.0,glpk
16,4,1110.338707187738,800.5666362843457,11.0,0.0,glpk
16,4,1149.417303538029,439.58394081187936,18.0,1.0,glpk
16,4,843.279393148567,781.731821148003,20.0,0.0,glpk
16,4,1164.4265744678605,851.4188157182938,14.0,0.0,glpk
16,4,1534.4895697579168,743.1429364971888,19.0,3.0,glpk
16,4,666.1395728358772,638.606382449139,16.0,5.0,glpk
16,4,961.5479103196344,747.7063129587175,18.0,1.0,glpk
16,4,756.1571115094762,756.1570832339908,23.0,8.0,glpk
16,4,1141.0872657794746,1140.1876339129042,17.0,0.0,glpk
16,4,1137.1508786234147,1132.2152251216276,6.0,0.0,glpk
16,4,1512.2461355163616,824.5903145555341,19.0,0.0,glpk
16,4,1666.466289762496,1111.8870965412357,16.0,5.0,glpk
16,4,944.4742384087992,845.0613508849311,21.0,8.0,glpk
16,4,1334.1705220558315,1332.6388504574572,14.0,7.0,glpk
16,4,1152.2855467554546,1119.8810311259026,16.0,9.0,glpk
16,4,659.7953870092458,578.2791124812461,17.0,3.0,glpk
16,4,729.6637037629857,648.6435042817479,26.0,7.0,glpk
16,4,1222.5064228104973,897.7977626247504,9.0,5.0,glpk
16,4,1375.5681188218769,1371.1570626740727,14.0,0.0,glpk
16,4,1084.8393020577769,1080.4116437138152,15.0,3.0,glpk
16,4,1216.6324479696827,1216.6324479696827,23.0,5.0,glpk
16,4,927.8653219476648,375.4204729603273,24.0,3.0,glpk
16,4,944.5742942020973,711.5057485931495,17.0,8.0,glpk
16,4,1232.6295403264987,1048.389019759692,16.0,11.0,glpk
16,4,1080.5727565072627,969.3518890649813,15.0,0.0,glpk
16,4,1081.276146146584,938.6905221417051,14.0,10.0,glpk
16,4,1298.0284854973113,884.6057377313944,18.0,0.0,glpk
16,4,1012.4146551193567,1012.3876651200677,17.0,2.0,glpk
16,4,886.9923657022122,744.5298382297502,18.0,1.0,glpk
16,4,847.4508478362346,774.7510473557022,18.0,3.0,glpk
16,4,949.9679451383963,938.8066960686984,15.0,8.0,glpk
16,4,1962.5137753610861,1833.9793198163532,15.0,0.0,glpk
16,4,889.9845319696085,889.9845319696085,17.0,4.0,glpk
16,4,916.0863927509793,906.1078395279103,11.0,0.0,glpk
16,4,1672.8890634845582,1306.2325805490625,18.0,0.0,glpk
16,4,1046.7614966177157,1046.7614966177157,18.0,1.0,glpk
16,4,1533.280021241607,1229.093974373322,17.0,0.0,glpk
16,4,830.3781091010131,695.954562339602,15.0,0.0,glpk
16,4,1712.3031183470646,979.4587044316316,15.0,0.0,glpk
16,4,931.2458349973413,312.10160255119945,15.0,1.0,glpk
16,4,1367.0609978592431,1349.261903508291,17.0,0.0,glpk
16,4,886.3640159557563,768.1583427170607,17.0,3.0,glpk
16,4,2000.8338275751453,2000.1960456991974,15.0,0.0,glpk
16,4,1227.8886724706335,1196.2923480334455,16.0,4.0,glpk
16,4,951.3150501363782,715.1464292686128,15.0,0.0,glpk
16,4,1100.1356266468563,864.2652497216542,21.0,0.0,glpk
16,4,1441.355218666146,1404.6691697320998,12.0,0.0,glpk
16,4,894.3285779769989,767.5535907070993,15.0,3.0,glpk
16,4,1303.499487393643,1190.8365110472569,18.0,0.0,glpk
16,4,1011.9363635098039,574.9048912813417,17.0,0.0,glpk
16,4,2099.644819966893,1911.6507923945355,16.0,1.0,glpk
16,4,859.4771607458819,843.5148261881282,18.0,11.0,glpk
16,4,1360.8613254300642,1291.5796727935276,19.0,10.0,glpk
16,4,1125.276420619272,1021.1985869146578,17.0,0.0,glpk
16,4,1257.2269807422067,815.82858313197,10.0,1.0,glpk
16,4,1646.4123844454584,1640.4410162223426,16.0,0.0,glpk
16,4,1486.7758366248493,1025.7923404614708,18.0,0.0,glpk
16,4,1264.3388754348512,1176.349137115614,20.0,9.0,glpk
16,4,724.9263155767306,722.1514720245959,14.0,6.0,glpk
16,4,1250.5224815373715,1188.5908625239545,20.0,0.0,glpk
16,4,1284.2159974706765,1195.479321695379,17.0,7.0,glpk
16,4,1036.7518396036971,818.0167319003232,10.0,0.0,glpk
16,4,1186.6118215850674,1179.4667325022826,14.0,0.0,glpk
16,4,1543.993100850686,857.5378975951253,18.0,0.0,glpk
16,4,1254.0316579570965,1253.5593511876148,11.0,0.0,glpk
16,4,1313.6566642958674,749.6037462996579,20.0,0.0,glpk
16,4,450.18228986639394,450.18228986639394,20.0,8.0,glpk
16,4,1342.972336835376,1296.1643145600615,16.0,3.0,glpk
16,4,1187.1034961276855,1163.118005422554,10.0,2.0,glpk
16,4,1132.563281721031,1063.1880273197633,16.0,0.0,glpk
16,4,1813.3374047673824,1689.3310995938855,19.0,3.0,glpk
16,4,872.6106770336467,872.5293215558189,12.0,4.0,glpk
16,4,1378.8742064816586,460.78397188333685,21.0,0.0,glpk
16,4,857.5570246791631,563.5181750442571,15.0,4.0,glpk
16,4,872.1508598859575,871.2799718640603,23.0,11.0,glpk
16,4,1157.4382080562434,1156.5164810736705,16.0,2.0,glpk
16,4,983.794949882058,946.5630845661533,21.0,4.0,glpk
16,4,1142.3389556294314,1118.181413348031,19.0,7.0,glpk
16,4,1332.644826561704,1312.6625843276872,17.0,0.0,glpk
16,4,1231.3488700950065,1226.291126330967,18.0,1.0,glpk
16,4,1007.941082001825,1003.4831543898594,16.0,10.0,glpk
16,4,1401.4400123016917,1401.2771233303306,12.0,0.0,glpk
16,4,934.69600751293,931.1657044008417,12.0,0.0,glpk
16,4,1445.1685240515906,1325.0285137672827,17.0,3.0,glpk
16,4,1175.22263524501,1164.2131354962573,16.0,2.0,glpk
16,4,1106.7623023727356,1077.8243694143139,16.0,0.0,glpk
16,4,1566.1445209162464,1454.2738401250058,21.0,6.0,glpk
16,4,913.0536082582463,912.474916473655,19.0,12.0,glpk
16,4,1207.5017633525506,1197.7184183163695,19.0,4.0,glpk
16,4,891.1623088747035,846.6474137599772,11.0,0.0,glpk
16,4,1517.0264521301751,1403.9543893871578,19.0,7.0,glpk
16,4,1100.7882921389473,434.2174074244964,13.0,0.0,glpk
16,4,1379.208865950496,1264.339339930975,11.0,2.0,glpk
16,4,1252.8339440616749,1150.607332943864,11.0,3.0,glpk
16,4,956.5837208467275,899.6055179506941,10.0,0.0,glpk
16,4,812.4643928394169,773.6453092954703,6.0,3.0,glpk
16,4,989.7336056877288,856.2897705001288,20.0,10.0,glpk
16,4,1182.96274249683,1182.1162025104256,17.0,2.0,glpk
16,4,910.7522227057692,575.3527999243147,25.0,0.0,glpk
16,4,880.7563319706633,631.3211402735994,23.0,0.0,glpk
16,4,1235.2232218249774,1084.7530911021936,15.0,8.0,glpk
16,4,1319.9320211220895,1262.993388046741,20.0,0.0,glpk
16,4,1507.6897522002955,1055.4816729692902,16.0,3.0,glpk
16,4,1287.5763483162393,1213.1285386541604,22.0,0.0,glpk
16,4,1088.5458373269507,706.9131827066077,17.0,3.0,glpk
16,4,990.8503111380479,918.1703200410484,16.0,10.0,glpk
16,4,1406.3304281228213,1364.8067333195627,13.0,2.0,glpk
16,4,1127.7397123790076,925.0322956131571,16.0,6.0,glpk
16,4,976.7495857110421,976.6297299627997,10.0,0.0,glpk
16,4,921.255963036328,745.7176143478923,20.0,1.0,glpk
16,4,1171.067458894021,1157.9009905764688,12.0,0.0,glpk
16,4,1070.1088297980107,1004.0580909198372,20.0,10.0,glpk
16,4,895.1504510292378,433.79505438127006,12.0,1.0,glpk
16,4,1010.217078942126,1005.9944837288203,14.0,2.0,glpk
16,4,918.1481247415647,879.3399954519155,14.0,0.0,glpk
16,4,637.0271343989447,615.0440097203162,13.0,9.0,glpk
16,4,1422.7502876373871,717.3158184010449,13.0,1.0,glpk
16,4,974.9648234085762,974.6301331756578,15.0,1.0,glpk
16,4,909.3363652553818,758.6965863672328,16.0,0.0,glpk
16,4,859.0274407835526,795.0748118074267,19.0,6.0,glpk
16,4,828.7678878506767,557.1971727723801,19.0,1.0,glpk
16,4,1208.0467230695206,693.0380392222404,16.0,1.0,glpk
16,4,1141.7828645008046,623.1943957358019,16.0,0.0,glpk
16,4,1340.9237312963235,1297.2663052431294,18.0,9.0,glpk
16,4,1254.8135830210538,1250.0280058720375,19.0,0.0,glpk
16,4,1439.0719214098199,1287.7315532367081,22.0,11.0,glpk
16,4,1199.1541630206136,882.7331999408617,12.0,8.0,glpk
16,4,1377.2909394139872,1361.4427382012407,13.0,2.0,glpk
16,4,1292.1485918945386,1289.5641287278536,20.0,0.0,glpk
16,4,817.9810908507559,788.9195546106378,16.0,1.0,glpk
16,4,1003.2376065623813,615.2610191786074,10.0,3.0,glpk
16,4,1090.1036673136318,1082.6240580785905,16.0,1.0,glpk
16,4,738.9231066206937,423.71179737145104,17.0,2.0,glpk
16,4,876.4567212879283,633.5413244214691,21.0,4.0,glpk
16,4,785.8754626567918,785.7987647597521,22.0,11.0,glpk
16,4,1535.3780993517485,1124.68719801328,19.0,0.0,glpk
16,4,1149.3124046187427,595.6622560570175,15.0,3.0,glpk
16,4,1184.6105585806959,1120.7941105892537,17.0,7.0,glpk
16,4,866.2259318949025,865.0597657017282,16.0,8.0,glpk
16,4,1063.7696872058875,999.2561934269153,16.0,10.0,glpk
16,4,874.2672655778448,526.1254476992868,23.0,0.0,glpk
16,4,1015.2534449436978,827.2747025389145,15.0,4.0,glpk
16,4,1314.4037804212187,742.1299521999872,14.0,4.0,glpk
16,4,1855.8511308831776,1754.1444762313108,12.0,0.0,glpk
16,4,1244.3386917610198,367.7212138579352,27.0,0.0,glpk
16,4,760.015275320413,665.3568404437952,10.0,0.0,glpk
16,4,1139.3411957186374,1124.532324182856,7.0,0.0,glpk
16,4,965.3303394900493,858.9094669438557,15.0,0.0,glpk
16,4,806.646529157027,418.54145738098885,16.0,0.0,glpk
16,4,1018.6058453536659,383.51349349929677,22.0,0.0,glpk
16,4,1045.622150390142,1028.912474866194,9.0,0.0,glpk
16,4,967.7255543454767,903.6406332915255,21.0,1.0,glpk
16,4,1226.6080392828349,1226.2791755384453,13.0,0.0,glpk
16,4,1308.615519793465,1308.615519793465,16.0,0.0,glpk
16,4,1201.8990479004128,904.0347860152413,14.0,0.0,glpk
16,4,894.3961928632094,778.2730010892305,20.0,1.0,glpk
16,4,1359.6442371055673,697.6809003819078,8.0,4.0,glpk
16,4,1269.6336137230562,1162.4667409617907,13.0,0.0,glpk
16,4,981.8197305864445,909.9421687786148,18.0,6.0,glpk
16,4,1095.071310697957,678.2166923568091,18.0,6.0,glpk
16,4,528.19654142007,399.10697643413835,11.0,4.0,glpk
16,4,1208.4987566025156,1082.9920379100422,19.0,0.0,glpk
16,4,1290.6300948125245,1287.8348881097008,17.0,0.0,glpk
16,4,706.0143474985757,705.6951755831948,13.0,9.0,glpk
16,4,838.1094226138028,646.308540988064,15.0,7.0,glpk
16,4,1905.337163937836,1808.2958064033146,12.0,0.0,glpk
16,4,755.0400872160326,429.109491190672,19.0,0.0,glpk
16,4,947.5245176134148,564.2738880658483,14.0,0.0,glpk
16,4,847.7787857081854,808.6385880845756,17.0,1.0,glpk
16,4,957.7946893118615,883.5672326403626,12.0,0.0,glpk
16,4,1050.855357566265,1028.4459403482233,21.0,11.0,glpk
16,4,827.4557525766228,815.7359096222177,20.0,10.0,glpk
16,4,1102.3250278249106,858.1691600387512,15.0,0.0,glpk
16,4,1375.878946952793,944.8611440547201,15.0,0.0,glpk
16,4,1000.1325091638139,932.42712826813,11.0,3.0,glpk
16,4,1286.8813710402824,1267.5887553784385,18.0,0.0,glpk
16,4,991.9002567289928,353.1138421786041,20.0,2.0,glpk
16,4,1004.2555673032159,841.8718000927237,18.0,7.0,glpk
16,4,1019.0799982085446,800.1228582451596,11.0,7.0,glpk
16,4,927.0366178997957,465.08305817438094,14.0,1.0,glpk
16,4,1515.9198918988266,1001.6661319345752,17.0,0.0,glpk
16,4,1227.2399543610882,1227.0924124393173,21.0,5.0,glpk
16,4,1172.1774831926532,870.8714940541838,13.0,7.0,glpk
16,4,718.0021634312941,685.4438816225031,17.0,11.0,glpk
16,4,1416.596331361129,1042.0978973289257,16.0,0.0,glpk
16,4,1234.0440418919595,1133.9667045680312,17.0,0.0,glpk
16,4,1030.5420531512746,829.2090818231185,14.0,5.0,glpk
16,4,1100.2425838033266,1089.3868507102325,15.0,2.0,glpk
16,4,1120.5211011040158,875.067880619237,14.0,0.0,glpk
16,4,1606.2113255751194,1428.5427274230262,12.0,0.0,glpk
16,4,779.4667564419283,779.4667564419283,23.0,11.0,glpk
16,4,791.0209631939242,740.6082552145732,24.0,8.0,glpk
16,4,790.2457965730679,377.7111077462118,16.0,5.0,glpk
16,4,1090.0285064058999,829.9812757854546,19.0,7.0,glpk
16,4,776.4933560570266,378.4417583163773,21.0,0.0,glpk
16,4,1145.3358759063665,871.9070704382106,11.0,5.0,glpk
16,4,948.1758967531127,397.96566883304655,13.0,2.0,glpk
16,4,1000.8090325343437,812.3246450074936,13.0,0.0,glpk
16,4,1094.147472194326,908.6461413130423,18.0,0.0,glpk
16,4,1325.1522122950578,1313.3245012096938,9.0,0.0,glpk
16,4,957.1958902549603,956.8285876688373,16.0,1.0,glpk
16,4,855.8610003225783,855.8610003225783,18.0,10.0,glpk
16,4,1109.3170051695668,1101.737003149917,21.0,3.0,glpk
16,4,804.3861949234,774.7752335900512,19.0,8.0,glpk
16,4,1227.9138138719431,1132.0553101903627,16.0,0.0,glpk
16,4,976.270780998406,960.1929132366447,11.0,3.0,glpk
16,4,919.0652321946336,801.9771342231523,21.0,1.0,glpk
16,4,1005.9341138186647,596.7533209109281,21.0,2.0,glpk
16,4,1362.7524586097886,1339.5180799486955,19.0,0.0,glpk
16,4,1052.1606266645426,1048.0684247722336,12.0,0.0,glpk
16,4,1288.6763836952045,1285.3932292834866,15.0,0.0,glpk
16,4,1203.2583263505667,1007.0043421009492,15.0,0.0,glpk
16,4,1196.0190503362805,1080.6193149596995,18.0,0.0,glpk
16,4,1160.9780550758442,1160.9780550758442,18.0,2.0,glpk
16,4,1117.5713360193622,947.2106554057724,12.0,0.0,glpk
16,4,1777.3919841045574,1445.0358398370754,19.0,0.0,glpk
16,4,1473.5446284111306,1078.2634814259018,16.0,7.0,glpk
16,4,1398.738948778568,1266.8119445897905,11.0,3.0,glpk
16,4,965.362721857809,963.4870843618884,16.0,1.0,glpk
16,4,1367.6977707268754,1262.5165024163334,22.0,0.0,glpk
16,4,1305.5089859344355,652.7755880810334,13.0,2.0,glpk
16,4,1740.3883910134448,1486.3579543344895,17.0,4.0,glpk
16,4,1042.6844449366704,1038.1590473096408,13.0,6.0,glpk
16,4,900.226306589213,467.04912133557394,18.0,2.0,glpk
16,4,1116.2340686184868,843.4622039713223,21.0,12.0,glpk
16,4,1172.9555315388334,1171.4623077429997,9.0,0.0,glpk
16,4,1019.7498550881132,969.9246247040487,17.0,0.0,glpk
16,4,830.4790884084462,384.64336447168716,15.0,1.0,glpk
16,4,1547.5102269973333,1390.2959365864465,25.0,7.0,glpk
16,4,1340.2287075060126,916.0419912682213,13.0,7.0,glpk
16,4,1421.5401813329286,1399.8997049141528,13.0,0.0,glpk
16,4,686.1383082926359,567.3003129926914,10.0,4.0,glpk
16,4,771.0142003517236,720.9266895352855,16.0,1.0,glpk
16,4,1278.031367516014,1187.8288795508192,20.0,11.0,glpk
16,4,841.5651357271237,822.6612665020406,13.0,8.0,glpk
16,4,793.9730294924117,734.7010157436072,14.0,9.0,glpk
16,4,804.0366065270206,801.5266989749864,20.0,12.0,glpk
16,4,1042.6367233445646,649.8026221038657,16.0,0.0,glpk
16,4,862.0220972398897,854.5957847612759,18.0,11.0,glpk
16,4,1240.2678900153242,1149.2012055224245,21.0,10.0,glpk
16,4,1610.1289962100384,1603.0978384097796,11.0,0.0,glpk
16,4,804.8765753763213,804.8765753763213,8.0,4.0,glpk
16,4,993.129424345786,988.5751513502913,12.0,0.0,glpk
16,4,951.7878202860428,516.5012403749477,13.0,0.0,glpk
16,4,1080.8834274624803,853.0731334985982,21.0,8.0,glpk
16,4,715.266076831476,715.2623934182808,13.0,9.0,glpk
16,4,1288.2387171846358,1208.788257067151,13.0,6.0,glpk
16,4,1687.9917669873319,1622.7794505923584,19.0,0.0,glpk
16,4,1181.8279050910535,1096.5693993471887,20.0,11.0,glpk
16,4,1382.3207456800678,1234.3619075060194,13.0,0.0,glpk
16,4,1070.1248609119032,716.9642346859819,12.0,0.0,glpk
16,4,1342.595773321651,1223.8727686373218,13.0,0.0,glpk
16,4,677.0761454914734,594.6076146463271,25.0,10.0,glpk
16,4,2020.0101375075776,1970.011522957064,8.0,0.0,glpk
16,4,1115.795782199761,1003.5331224257006,13.0,0.0,glpk
16,4,1180.5263305036792,1112.0644953045637,10.0,0.0,glpk
16,4,1497.1917799588032,1051.0400702246052,17.0,0.0,glpk
16,4,1300.1657580177134,1253.5148514804437,20.0,8.0,glpk
16,4,927.3538140787364,614.6196801493686,22.0,0.0,glpk
16,4,1069.3628384581843,1069.3628384581843,15.0,3.0,glpk
16,4,982.8975080821782,895.2957372147757,12.0,0.0,glpk
16,4,1370.1412048645993,1232.9215054299673,7.0,0.0,glpk
16,4,1044.37536756968,960.1429082890633,6.0,1.0,glpk
16,4,1533.1520666004965,1068.1484098645187,14.0,0.0,glpk
16,4,1556.6349729545807,1516.5872524005367,21.0,1.0,glpk
16,4,763.3349932546091,648.1123607863959,20.0,1.0,glpk
16,4,1043.4848331604542,986.6752522167043,11.0,5.0,glpk
16,4,949.1859320953473,849.7106043012378,13.0,0.0,glpk
16,4,1561.564189667976,892.9002658760986,19.0,0.0,glpk
16,4,813.5213309465532,780.2218097175933,18.0,3.0,glpk
16,4,793.4000713479977,346.3193157770167,13.0,1.0,glpk
16,4,715.976673338356,674.3311076119128,9.0,7.0,glpk
16,4,1226.0700926488644,1015.738773350678,14.0,0.0,glpk
16,4,1455.4279986626645,818.1566663935569,15.0,5.0,glpk
16,4,616.8871296220276,408.1081679697525,20.0,3.0,glpk
16,4,1275.3236524506412,713.7464098956694,16.0,0.0,glpk
16,4,925.0427861846252,925.0427861846252,21.0,5.0,glpk
16,4,1083.4736806543654,984.0275484705722,18.0,0.0,glpk
16,4,880.8389674105878,789.2365373348848,17.0,12.0,glpk
16,4,949.4169786147467,944.6677969788021,23.0,11.0,glpk
16,4,1298.1614558483036,909.208958681028,17.0,4.0,glpk
16,4,1580.1451332580234,1553.1977629016517,16.0,0.0,glpk
16,4,1242.4084126639102,1242.4084126639102,15.0,1.0,glpk
16,4,803.3571587294642,734.617707342154,6.0,2.0,glpk
16,4,846.9810907971943,616.6819473064596,15.0,5.0,glpk
16,4,1241.3131368724887,683.2231586186427,15.0,0.0,glpk
16,4,1399.0793359122586,992.975599061812,19.0,6.0,glpk
16,4,709.6932667773526,681.5401903448815,14.0,0.0,glpk
16,4,1519.6350851955178,1516.4101523349843,12.0,0.0,glpk
16,4,1742.3358490477087,895.4265043177793,20.0,1.0,glpk
16,4,1398.6803165480244,1036.4164526340107,17.0,7.0,glpk
16,4,630.099074650821,431.4874470030073,11.0,2.0,glpk
16,4,1709.5109815800695,711.3001881264746,22.0,0.0,glpk
16,4,833.0674443915076,814.3143930723123,17.0,1.0,glpk
16,4,1465.6191360013067,1463.4781788623734,19.0,0.0,glpk
16,4,1915.6092923665835,1746.2546974642844,18.0,0.0,glpk
16,4,1454.5344770598292,663.283345115143,23.0,0.0,glpk
16,4,788.4129047137883,623.0067437473633,25.0,5.0,glpk
16,4,866.3999571053198,759.613857056299,17.0,0.0,glpk
16,4,1106.4033319628036,720.0529674991678,13.0,4.0,glpk
16,4,1433.7928678752703,850.6400362475579,10.0,4.0,glpk
16,4,1727.8302024283091,545.588183131444,16.0,0.0,glpk
16,4,1299.5573811289505,1299.4958453876104,21.0,1.0,glpk
16,4,1176.1502439545993,469.2964420856556,20.0,1.0,glpk
16,4,969.0905533990092,564.881161049032,11.0,0.0,glpk
16,4,973.8695309218484,973.8695309218484,15.0,3.0,glpk
16,4,1396.7955577143894,505.25820766254265,16.0,0.0,glpk
16,4,1348.881487020421,863.9213590046674,14.0,5.0,glpk
16,4,1368.1230891325931,624.5831629413838,10.0,0.0,glpk
16,4,1434.1407757080906,357.48436775051687,14.0,0.0,glpk
16,4,1025.1701784933346,833.1525281453792,23.0,12.0,glpk
16,4,828.0469666683739,810.685028440688,12.0,7.0,glpk
16,4,1337.5237558871565,328.40724812867387,10.0,1.0,glpk
16,4,1242.4506868866974,546.9521351738223,12.0,0.0,glpk
16,4,1055.80352022274,473.3312616660131,15.0,4.0,glpk
16,4,1468.0952029543164,911.561608829341,21.0,0.0,glpk
16,4,1172.0053214287711,1001.0980342733392,13.0,0.0,glpk
16,4,1354.9948222822393,377.69978230669716,19.0,3.0,glpk
16,4,1660.0261069225205,1366.955094181407,15.0,6.0,glpk
16,4,1213.2788231600882,1190.102097108662,15.0,2.0,glpk
16,4,1711.8030322668692,1696.5284546846815,25.0,0.0,glpk
16,4,1037.0983846182803,793.0881593735318,9.0,0.0,glpk
16,4,785.5984764595551,689.0350922151558,17.0,9.0,glpk
16,4,1018.8408921080597,422.13395365620204,20.0,0.0,glpk
16,4,1023.7235949025752,941.6233513675353,16.0,6.0,glpk
16,4,1120.8762012497216,919.2081607400743,17.0,0.0,glpk
16,4,838.8382544120657,785.2520501370477,18.0,0.0,glpk
16,4,1263.0495816412622,506.5267480483206,14.0,1.0,glpk
16,4,1234.6005584639156,1234.6005584639156,21.0,2.0,glpk
16,4,967.0012872139496,728.805127759426,17.0,4.0,glpk
16,4,878.3622998322217,814.1060272163118,18.0,7.0,glpk
16,4,1251.2893575727905,1249.9193736575414,19.0,10.0,glpk
16,4,2411.038001683248,1221.4118087818606,20.0,0.0,glpk
16,4,1524.2130061836497,978.1430842957402,13.0,0.0,glpk
16,4,701.8954974698356,701.6203824845712,10.0,2.0,glpk
16,4,1279.3651034996785,1056.9343562039494,18.0,9.0,glpk
16,4,1597.017986399008,1361.0963978671616,13.0,4.0,glpk
16,4,630.6216841270291,618.6296665959132,18.0,8.0,glpk
16,4,885.3479724317053,869.131852277728,12.0,0.0,glpk
16,4,981.9822757590973,596.5694072813205,19.0,4.0,glpk
16,4,962.8774672155997,597.986389090113,16.0,0.0,glpk
16,4,1073.4284154638847,781.4318229868156,18.0,3.0,glpk
16,4,1249.335623475822,1135.096680966472,17.0,0.0,glpk
16,4,1025.0721508606473,968.6385755823711,13.0,0.0,glpk
16,4,914.8118420796948,548.1291508393766,14.0,0.0,glpk
16,4,1568.924079286207,1565.5939407980288,13.0,0.0,glpk
16,4,1503.771817579419,1295.4676711245959,13.0,3.0,glpk
16,4,741.4547738536733,465.47107222185065,17.0,0.0,glpk
16,4,1119.339156754416,1071.0301405285734,14.0,7.0,glpk
16,4,686.8336085286032,576.310622324921,15.0,2.0,glpk
16,4,1512.9355248859665,1323.144381099054,24.0,0.0,glpk
16,4,1369.556754070832,1233.290233399012,18.0,11.0,glpk
16,4,1244.6097115515718,1239.9079960501738,18.0,1.0,glpk
16,4,794.7962624222861,773.162958495891,21.0,1.0,glpk
16,4,1006.6355010785347,889.4681386515299,17.0,1.0,glpk
16,4,1053.6581991223552,597.8867706606193,18.0,1.0,glpk
16,4,1085.7268943632093,1054.627369078216,21.0,0.0,glpk
16,4,829.0413562115132,662.7172346362232,18.0,4.0,glpk
16,4,931.3425160503157,827.8262264694442,10.0,0.0,glpk
16,4,1135.559828465418,977.931352728152,9.0,5.0,glpk
16,4,1259.717180157242,1229.0728502753002,18.0,0.0,glpk
16,4,1455.482585988871,1149.8495367628332,13.0,0.0,glpk
